YearMonth,Portfolio Returns,Portfolio
1985-08,-0.010371721649484536,Size
1985-09,-0.05633865979381444,Size
1985-10,0.04204420181954,Size
1985-11,0.06541012244897959,Size
1985-12,0.0411756926314796,Size
1986-01,0.016768336734693877,Size
1986-02,0.10476244897959183,Size
1986-03,0.03933925,Size
1986-04,0.015835000000000002,Size
1986-05,0.05437789898989899,Size
1986-06,0.014366010204081634,Size
1986-07,-0.07891515,Size
1986-08,0.03224472,Size
1986-09,-0.05366454545454545,Size
1986-10,0.016012070707070707,Size
1986-11,-0.02093803092783505,Size
1986-12,-0.02295674332894737,Size
1987-01,0.11790687628865978,Size
1987-02,0.08030641666666667,Size
1987-03,0.030641208333333333,Size
1987-04,-0.030365343434343432,Size
1987-05,-0.004049255102040817,Size
1987-06,0.04182169791666667,Size
1987-07,0.034866242424242425,Size
1987-08,0.051403979797979796,Size
1987-09,-0.01635641237113402,Size
1987-10,-0.2856939797979798,Size
1987-11,-0.0444495918367347,Size
1987-12,0.11095588775510205,Size
1988-01,0.0274479693877551,Size
1988-02,0.09606196907216495,Size
1988-03,0.020363593750000002,Size
1988-04,0.00702643,Size
1988-05,-0.019024144329896908,Size
1988-06,0.067813375,Size
1988-07,-0.01195306,Size
1988-08,-0.026775040404040405,Size
1988-09,0.033204484536082476,Size
1988-10,-0.004316141414141414,Size
1988-11,-0.040920721649484536,Size
1988-12,0.03577498958333333,Size
1989-01,0.03301745360824742,Size
1989-02,0.01014778125,Size
1989-03,0.023281625,Size
1989-04,0.05829385,Size
1989-05,0.042837343434343436,Size
1989-06,-0.008999428571428571,Size
1989-07,0.030677089999999997,Size
1989-08,0.042910500000000004,Size
1989-09,0.008968141414141413,Size
1989-10,-0.06444332830128001,Size
1989-11,0.018328858585858587,Size
1989-12,0.006624343434343434,Size
1990-01,-0.08499313402061856,Size
1990-02,0.027925755102040817,Size
1990-03,0.05163786734693877,Size
1990-04,-0.04424833673469388,Size
1990-05,0.07260873469387756,Size
1990-06,-0.01128808163265306,Size
