YearMonth,Conservative,Speculative,Market
1945-01-01,432.8115148346762,355.83781278556495,119.61184950072321
1945-02-01,464.26264649562813,394.76989848686526,127.09048264129625
1945-03-01,447.48525761273663,358.0480396603165,122.17757634723465
1945-04-01,484.6922158807062,395.34328304008125,131.72913498625036
1945-05-01,492.3811260004077,417.86204039547715,134.0575738843885
1945-06-01,491.59208524599205,455.3736494776321,134.62260850640266
1945-07-01,482.1541808585841,437.28657241930017,131.73608687620285
1945-08-01,511.01333131374406,465.59882273655944,139.9287655396034
1945-09-01,541.9349370664713,499.80827254219946,146.65654575888587
1945-10-01,578.5718740358168,546.4705647123387,152.45585361628565
1945-11-01,623.2733205960099,617.4458236341477,160.68294551878154
1945-12-01,631.7584638588727,636.8876840156427,162.68027875706392
1946-01-01,684.0380055986769,727.3802973137535,172.90364270157127
1946-02-01,646.7220428193954,666.8715961402667,162.91143996863568
1946-03-01,692.2688396045637,685.7602672908224,172.515050788919
1946-04-01,740.557021030609,714.1087189674829,179.87440796559463
1946-05-01,780.221306916,770.5218009965168,187.01168418423188
1946-06-01,740.5711232866397,731.8731055177165,179.7752268222149
1946-07-01,723.4389434690186,681.0903409146475,174.97364488230457
1946-08-01,681.5598371112667,616.8605454016065,163.75273209547652
1946-09-01,611.7430829138542,498.049725263781,147.17756751390786
1946-10-01,609.8753076972571,492.66018475228134,145.03039855272485
1946-11-01,614.5281819475256,483.2431495408031,145.04561271552657
1946-12-01,640.2104382024352,496.37163095911126,152.31052965924982
1947-01-01,641.1594733518177,533.0833710954569,154.30585941446836
1947-02-01,640.1532569091236,530.581776090751,152.72411074537757
1947-03-01,624.0709811062937,501.33607145190444,150.23424909491573
1947-04-01,590.8061006375458,434.16063747034224,143.06842538722069
1947-05-01,577.984674780072,403.63253673127485,141.70293188549633
1947-06-01,602.1622592332494,425.8337026384453,149.2281548101578
1947-07-01,633.251469142258,461.4623440957877,155.43098419954083
1947-08-01,631.6469302372307,444.4573136625313,152.77447476131314
1947-09-01,637.7034768278104,447.2681817176078,152.0586466083355
1947-10-01,660.6496613138714,467.72845565455896,155.9527732828231
1947-11-01,656.0303129975089,436.66880582092233,152.9668437938935
1947-12-01,678.083880660149,441.4410401082466,157.67260656685667
1948-01-01,660.6803018342242,451.9821312456042,151.5646092346048
1948-02-01,631.0640520119317,412.47388953254546,145.03595570057962
1948-03-01,674.5004999332986,464.85246798301995,156.86900427684972
1948-04-01,700.4986158278525,477.9812404539682,162.72231586203918
1948-05-01,755.9705548263397,539.9914005931535,174.78222690725923
1948-06-01,751.8380493480871,518.2765536038528,174.7714789499461
1948-07-01,714.9296578881061,480.7674126968953,166.01139060514518
1948-08-01,722.9520837595728,476.4347127353002,166.56959391689497
1948-09-01,703.3522816367046,438.95261719325305,161.68882566868652
1948-10-01,735.5993238383629,469.6384733695169,171.41039059251554
1948-11-01,675.8877328331549,398.88655974915093,155.53228728277188
1948-12-01,688.6192340490906,392.25666623956033,160.67079900435226
1949-01-01,694.6182437993942,404.20262726871965,161.19666449385846
1949-02-01,672.0686850425561,374.81740346028045,156.61358193783795
1949-03-01,703.5738872565469,406.15478460042834,163.06953493677557
1949-04-01,684.0712482818666,381.10018849479854,160.18504751743595
1949-05-01,667.0180566555853,343.3268449848406,155.6037865896878
1949-06-01,661.2244111874611,340.45099513397264,155.90372885311024
1949-07-01,699.9514918079526,365.08491927162277,164.66976828067695
1949-08-01,724.0674315198011,369.73297236538514,169.12778196135184
1949-09-01,739.4872149854926,396.5762590731218,174.4919186793973
1949-10-01,764.1838842941074,425.8211209476417,180.14624416134265
1949-11-01,787.2603042145623,413.27398651128993,183.46127587159822
1949-12-01,830.0343136357731,459.90908776762274,193.03241958063745
1950-01-01,856.046559782569,498.87574065963776,196.48415441251552
1950-02-01,878.3629317146625,507.57568458857526,199.5279244009255
1950-03-01,881.6641533899601,503.3698617085059,202.22137107874923
1950-04-01,907.3501071861049,559.6213732826508,210.39459378993763
1950-05-01,943.6497098237105,567.4932053651846,219.6799314297716
1950-06-01,888.9864223849033,515.9399099395357,206.86119706136103
1950-07-01,931.7494696088478,578.108516731868,209.8969958783961
1950-08-01,997.4920257179081,600.4637161367708,220.26128820969996
1950-09-01,1049.0643883563362,626.6990737122875,231.07867988318822
1950-10-01,1057.1852062772464,615.1707249066742,230.94858011531372
1950-11-01,1095.3149588364972,638.3505731309114,237.5686709311348
1950-12-01,1161.6346694810575,728.7870393625712,251.00781526873484
1951-01-01,1260.6841248542048,797.9245077443902,265.6261399449977
1951-02-01,1267.2479977249975,796.5624585889155,269.7347275089404
1951-03-01,1226.7648644037347,766.2142657095637,264.2089734795049
1951-04-01,1292.4699857087935,795.4304217546303,277.27425863109767
1951-05-01,1271.0190035276833,751.4703549692401,271.1377979974631
1951-06-01,1202.6217341519882,716.0138569606868,264.37570595103614
1951-07-01,1285.4094446531012,752.5893770438926,283.00563530986165
1951-08-01,1356.8507883877883,793.3657607467273,295.47684908473485
1951-09-01,1389.993458739528,811.2068113012475,297.9092767937044
1951-10-01,1356.9768051147423,785.7818051800816,290.84021884731357
1951-11-01,1363.2684959204971,788.6381063262751,292.79095146361277
1951-12-01,1392.9883217043323,787.9527640391154,302.90032792881414
1952-01-01,1420.3129716746362,793.7086013898684,307.74852341863703
1952-02-01,1388.1669997804647,764.9141391393782,300.0166117918145
1952-03-01,1444.8172760229759,776.1457559014314,313.66817930254075
1952-04-01,1383.3001494560974,732.3402601904208,298.46537558765687
1952-05-01,1423.5958073067673,740.5645731336061,308.3903675216972
1952-06-01,1468.081667273548,765.5643594466613,320.6671537086437
1952-07-01,1498.062640231992,767.4308666001409,324.0747164484617
1952-08-01,1501.6416616857703,756.6091397668044,322.0631865240117
1952-09-01,1484.631410319776,734.3974560437671,316.03061864530406
1952-10-01,1478.292945705099,719.0456783860333,314.39713033271283
1952-11-01,1556.5144277667684,755.6189563003047,333.4059329150172
1952-12-01,1604.460071854995,768.8353042846004,343.7160581784926
1953-01-01,1656.9720925655215,791.2834576533334,343.0982132771249
1953-02-01,1683.1462865285237,800.3983876789995,342.63319946087563
1953-03-01,1665.5036481419086,789.4621361416171,338.3823561461302
1953-04-01,1628.3780562165052,763.2481169626268,329.35651143118577
1953-05-01,1660.2638968676004,765.0327895045958,331.6276162385036
1953-06-01,1618.4715182213424,731.1607714910825,325.9800953668876
1953-07-01,1637.423259264552,742.7094339419609,334.2834944968287
1953-08-01,1578.4928639988375,682.5557406449639,319.7448927080702
1953-09-01,1571.1349289052175,661.4799154808748,320.9013793477564
1953-10-01,1629.7674220176627,679.1655997003257,336.06034931554467
1953-11-01,1666.5193129934557,690.3702224729097,345.8150388441024
1953-12-01,1678.443125356379,651.6424688732292,346.3429644526396
1954-01-01,1754.9079420338078,735.2540819611585,364.5214543624981
1954-02-01,1790.716101529672,732.1225833583001,370.8479990886704
1954-03-01,1841.0392172795619,740.9469593526793,384.6983697309973
1954-04-01,1871.206264969199,737.0573677732561,401.477622409482
1954-05-01,1939.9138715285303,783.715005079426,414.04946429526836
1954-06-01,1985.5492784036098,778.1372103925175,418.7381863850321
1954-07-01,2109.3864778801917,853.2696199442212,439.85757389938004
1954-08-01,2077.939997394331,851.0374838562174,429.75339441696707
1954-09-01,2180.200016913501,882.4295831744864,457.6008028839897
1954-10-01,2188.9350972912653,863.8379984443892,450.2350253251093
1954-11-01,2432.9483884098872,951.5266432148252,492.7467846439793
1954-12-01,2570.1595733069103,1103.9758144789769,520.1580664747446
1955-01-01,2627.5284906666298,1117.8579681135477,523.7680486810788
1955-02-01,2756.6239314419286,1181.5173258963766,539.867311259337
1955-03-01,2788.722639390664,1176.241742529556,539.5228851996376
1955-04-01,2853.7010599829196,1189.4312144568237,556.8850377988994
1955-05-01,2868.376462698619,1208.1330979910836,562.8917431770855
1955-06-01,2976.079855662506,1234.858307878661,600.367213397783
1955-07-01,3032.4393976899137,1246.29410839343,612.3775015275357
1955-08-01,3075.5256444031347,1239.6449404927102,614.6453007574797
1955-09-01,3034.2084115779107,1248.667101412948,613.4483831675841
1955-10-01,3013.1957294335466,1211.5415167361555,598.1666572936624
1955-11-01,3166.819777336011,1263.784240978938,641.2952393642412
1955-12-01,3216.2446186146744,1306.8495527529133,651.9732036488442
1956-01-01,3148.565343917397,1277.6145964220811,633.6636216134744
1956-02-01,3233.0315285708275,1320.3369186794123,658.7858891835172
1956-03-01,3410.6007094180804,1362.5945418230049,703.5111654342758
1956-04-01,3461.528156851476,1362.6168202437639,706.8765202988081
1956-05-01,3318.1951569686994,1290.012228739709,671.7215958746734
1956-06-01,3389.945094156044,1308.1094454447548,696.3867577162265
1956-07-01,3549.920264289969,1346.8361040637135,731.5292311373133
1956-08-01,3468.467272827431,1313.1866430928974,709.4937045633897
1956-09-01,3335.902800506694,1250.986362742957,674.3471092174366
1956-10-01,3396.23273608997,1238.4826414585687,679.5173880512775
1956-11-01,3432.7341210066975,1235.1576251869128,683.345580571039
1956-12-01,3537.012653987061,1241.4281622542753,706.5427750553964
1957-01-01,3536.9513929278937,1265.3501849981565,683.1620131757862
1957-02-01,3486.403511899546,1213.5264395538627,670.6834381502397
1957-03-01,3560.58424238276,1230.9985262547425,686.4023720330496
1957-04-01,3654.8648101134427,1258.309447248245,717.2000247806203
1957-05-01,3725.3173132349375,1284.1969652613939,743.7556731954922
1957-06-01,3693.8389463801195,1264.728811673448,739.9184295710758
1957-07-01,3714.459000100939,1275.5973851894448,747.2467515316055
1957-08-01,3611.7655022042995,1188.4641366983658,711.0457426383836
1957-09-01,3493.379490362805,1093.0660244080818,670.3534471777855
1957-10-01,3355.7327228752215,972.7249969654957,643.3150707101806
1957-11-01,3451.9091636619514,982.0019044433056,659.8624526854093
1957-12-01,3377.5369522726555,897.7962427792347,635.6554733881895
1958-01-01,3621.720681013571,1070.8485245283282,667.0156105519114
1958-02-01,3654.391354064031,1038.6030683086685,657.7080118030376
1958-03-01,3807.2575775493533,1076.1865585443811,679.801230258399
1958-04-01,3942.266395853649,1115.3665722981777,701.2596497231932
1958-05-01,4058.772943680927,1169.8863818793877,718.214603656826
1958-06-01,4149.929980504022,1245.0351801080644,739.4699811418619
1958-07-01,4243.756369922735,1345.2007755703444,772.4306682821327
1958-08-01,4355.533432826275,1391.8147271969544,787.4529108125718
1958-09-01,4537.971199307863,1513.0801500539535,825.6758214893109
1958-10-01,4659.6929715964325,1531.6064244576262,848.0547149620261
1958-11-01,4864.783427222922,1581.92788959543,874.484739270945
1958-12-01,5056.9486132799975,1648.8089216587657,921.4950160387573
1959-01-01,5272.830255275781,1727.0046081014289,930.2076031592975
1959-02-01,5449.918845269247,1751.4555393429287,940.8088132633945
1959-03-01,5509.766551046876,1778.8072148312988,945.4676198596685
1959-04-01,5651.610862699674,1821.3011403864036,981.9304876956608
1959-05-01,5788.240759433674,1844.168832901742,1001.1036245303734
1959-06-01,5858.339133385981,1830.544906556862,1001.0949253780312
1959-07-01,6069.120066403121,1881.7051403543549,1035.3813626598467
1959-08-01,5997.346349041834,1826.7078668033673,1023.0241466074878
1959-09-01,5782.268794590935,1707.3015998106612,977.0299459337389
1959-10-01,5924.5095423354105,1726.1564752694421,992.3191141660358
1959-11-01,6038.517663978056,1732.0025529736256,1010.7912028651826
1959-12-01,6176.639545277238,1762.8773517231118,1039.1320701385612
1960-01-01,5998.193711092779,1722.4247814208568,970.0771688957543
1960-02-01,6072.502093954903,1708.7287485289107,984.2004590333333
1960-03-01,5978.183991431595,1632.4842123577266,971.6479229678107
1960-04-01,5935.0209595421875,1551.4088102823507,956.8315294394599
1960-05-01,6063.353498102422,1559.8093476800914,989.1672177205518
1960-06-01,6267.3369134123905,1583.4741511793545,1012.1654858705343
1960-07-01,6251.604315098889,1545.6956565500009,989.5611619531511
1960-08-01,6463.9646831933715,1644.5235023317728,1020.9507928494822
1960-09-01,6212.417518782203,1490.9461534606364,961.5502867830022
1960-10-01,6194.0626827262595,1429.1077164409119,956.8905665345526
1960-11-01,6470.385331718467,1459.6493232762884,1003.0597964129166
1960-12-01,6696.213814712158,1505.9153764382418,1051.9124870965127
1961-01-01,7137.483323311034,1696.8385374402985,1119.2470369171415
1961-02-01,7524.805707834497,1836.605483956923,1160.7907935889034
1961-03-01,7827.395828639937,1954.6044974737792,1196.6911545024996
1961-04-01,7969.8876991534535,1934.6171067522082,1202.2697304302237
1961-05-01,8274.600973447326,2051.52285277616,1233.353903895165
1961-06-01,8096.978719935345,1920.4649787602207,1197.9514793059077
1961-07-01,8182.346066243926,1905.0460263573498,1234.1020690348832
1961-08-01,8417.086417139828,1897.8157861230557,1267.1703508533312
1961-09-01,8245.925219910514,1792.3272518603503,1242.2024651443248
1961-10-01,8487.122447325071,1773.4191313633946,1276.628200949223
1961-11-01,8848.20844350267,1847.8106234909742,1335.8568926523749
1961-12-01,8835.90862117563,1849.2492467175075,1336.0699649567587
1962-01-01,8774.328734222509,1849.938572866714,1287.5037972620628
1962-02-01,8948.559959490884,1864.4403708351163,1313.565548250613
1962-03-01,8920.394864160606,1815.6631988081908,1307.3202788327062
1962-04-01,8509.241465522582,1643.0392586019225,1224.221186960865
1962-05-01,7903.842716939271,1431.9050460768667,1121.2944016389647
1962-06-01,7456.563546241833,1243.3670487996023,1028.508515566818
1962-07-01,7807.553482535221,1375.0768954116033,1095.8137753707424
1962-08-01,7970.035216233436,1428.553168348016,1121.3337458068359
1962-09-01,7672.0132995009435,1294.5187959039397,1065.1594694840578
1962-10-01,7654.565069814286,1236.7449581565916,1067.3642206063962
1962-11-01,8374.419888120548,1490.2159733727303,1185.3539804096386
1962-12-01,8486.786263039572,1395.3184986127642,1200.152277003882
1963-01-01,9087.30701561912,1547.9761933096008,1262.1471975526138
1963-02-01,9067.608641947503,1484.3387217252618,1234.94149979644
1963-03-01,9367.726811285213,1479.202108205183,1275.6877985967121
1963-04-01,9817.409923207135,1515.0588548293413,1336.406108038657
1963-05-01,10117.724192225083,1585.604873599708,1363.1358665411008
1963-06-01,10062.243238648683,1547.7734304179562,1338.993753081802
1963-07-01,9962.318150210282,1516.3798335846488,1337.4179270834159
1963-08-01,10485.15077031042,1588.6837354992454,1408.5846205973776
1963-09-01,10209.21771755517,1533.0670150503354,1390.4114715538483
1963-10-01,10406.317181086823,1594.8903340167838,1429.873781579682
1963-11-01,10364.082414365179,1565.762006554758,1421.5990299837156
1963-12-01,10609.966642217145,1546.006550685024,1451.7590469309703
1964-01-01,10872.205792887591,1561.6031801038514,1489.4708600796173
1964-02-01,11101.681816489472,1605.347171181619,1516.560430898707
1964-03-01,11413.312753370341,1669.734970639095,1542.7034498477767
1964-04-01,11513.211882036805,1640.1943200908431,1548.7993482906163
1964-05-01,11705.41424712036,1633.8978601251624,1574.2085628592067
1964-06-01,11952.39087921534,1672.2250028400701,1598.8303116456264
1964-07-01,12329.49430955439,1716.825333947068,1631.46894766641
1964-08-01,12248.435979591593,1690.9893788806053,1612.7399282753406
